1,0,0,0,1,0,0,0,1,0,0,0,0.707107,0,0,-0.707107,0.707107,0,0,-0.707107,1,0,0,0,1,0,0,0,0.706648,-0.0254504,-0.0254504,-0.706649,0.706541,0.0282767,0.0282767,-0.706541,1,0,0,0,1,0,0,0,0.707107,0,0,0.707107,0.707107,0,0,0.707107,0.699975,0.645987,2.7769,0.699999,0.656769,-2.91848,-1.85966e-05,5.1842,2.44958,-9.53674e-07,5.19222,-2.55487,-6.19888e-06,13.9115,1.82012,-4.76837e-07,13.9142,-1.85562,0,19.95,0,0,23.55,0,0,27.75,0,0,26.15,3.8,0,26.15,-3.8,2.38419e-07,20.25,3.8,2.38419e-07,20.25,-3.8,0,32.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311088,19.5567,-0.0125455,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999586,0,0,-0.0287587,0.999938,0,0,0.0111666,0.999957,0,0,0.00925627,0.680754,-2.53288e-07,2.48516e-07,-0.732513,0.682082,1.92929e-07,-1.98292e-07,-0.731276,1,0,0,0,1,0,0,0,0.724926,-0.0241962,-0.0286843,-0.687803,0.724559,0.0269352,0.0315553,-0.687963,0.999155,0,0,-0.0410928,0.99918,0,0,-0.0404914,0.69573,0,0,0.718304,0.695448,0,0,0.718576,0.904414,0.6,2.82934,0.901328,0.611504,-2.96989,0.333517,5.13379,2.48568,0.328337,5.14162,-2.59011,0.2314,13.8514,1.83318,0.22791,13.854,-1.86841,0,19.8829,0,0.104039,23.4799,0,0.292611,27.6754,0,0.00244355,26.0932,3.8,0.0139928,26.092,-3.8,-0.636798,20.228,3.8,-0.603954,20.2244,-3.8,0.430434,32.6733,0,0,0,-1.72576,0,0,0.670012,0,0,0.555384,-1.7054e-05,1.67327e-05,-2.19644,1.29832e-05,-1.33441e-05,-2.08754,0,0,0,0,0,0,0.0948961,-0.202164,1.57731,-0.101821,0.204018,1.55512,0,0,-2.46626,0,0,-2.43015,0,0,0.957774,0,0,0.981281,0.187298,19.4944,-0.0124475,0,1,0,0,-7.64604e-05,0,0,-0.000152921,0,-2.0137,0,0,0,-0.00458762
0.997655,0,0,-0.0684446,0.999651,0,0,0.0264349,0.999758,0,0,0.0220062,0.639201,-9.1993e-07,9.02599e-07,-0.769039,0.642514,7.01276e-07,-7.2077e-07,-0.766274,1,0,0,0,1,0,0,0,0.749261,-0.0224277,-0.0331977,-0.661062,0.748558,0.0250438,0.0361292,-0.661611,0.995264,0,0,-0.0972139,0.995409,0,0,-0.0957151,0.678559,0,0,0.734546,0.677672,0,0,0.735364,1.18634,0.6,2.89245,1.18045,0.611285,-3.03112,0.790184,5.11922,2.53307,0.778543,5.12537,-2.63609,0.547484,13.7978,1.85333,0.539214,13.7997,-1.88817,0,19.7998,0,0.247841,23.3827,0,0.697665,27.5571,0,-0.0161062,26.0661,3.8,0.0105528,26.0589,-3.8,-1.58164,20.3776,3.8,-1.50583,20.3571,-3.8,1.02833,32.545,0,0,0,-2.38413,0,0,0.916269,0,0,0.765093,-4.59146e-05,4.50496e-05,-3.31989,3.49549e-05,-3.59265e-05,-3.16988,0,0,0,0,0,0,0.130728,-0.2785,2.1729,-0.140268,0.281053,2.14232,0,0,-3.3758,0,0,-3.32156,0,0,1.4182,0,0,1.46705,0.397,19.4331,-0.0122887,0,1,0,0,-0.000281568,0,0,-0.000563136,0,-2.49372,0,0,0,-0.0123064
0.993152,0,0,-0.116826,0.998986,0,0,0.0450239,0.999294,0,0,0.0375764,0.583882,-1.85503e-06,1.82008e-06,-0.811839,0.589849,1.41573e-06,-1.45508e-06,-0.807514,1,0,0,0,1,0,0,0,0.777615,-0.0202061,-0.0387959,-0.627217,0.776538,0.0226683,0.0417997,-0.628273,0.986266,0,0,-0.165164,0.9867,0,0,-0.162554,0.65647,0,0,0.754352,0.654709,0,0,0.755881,1.5242,0.6,2.95451,1.51578,0.608552,-3.09032,1.33956,5.09124,2.58677,1.32062,5.09311,-2.68779,0.928444,13.6824,1.88129,0.914489,13.6826,-1.91564,0,19.6173,0,0.421814,23.1677,0,1.18896,27.2928,0,-0.025985,26.0216,3.8,0.0162413,26.0006,-3.8,-2.69308,20.7588,3.80001,-2.57299,20.6991,-3.80001,1.75584,32.2571,0,0,0,-2.91571,0,0,1.11607,0,0,0.93464,-6.69041e-05,6.56437e-05,-4.19745,5.09343e-05,-5.23501e-05,-4.01419,0,0,0,0,0,0,0.159698,-0.340216,2.65441,-0.171351,0.343336,2.61707,0,0,-4.11342,0,0,-4.045,0,0,1.78013,0,0,1.84773,0.65286,19.3017,-0.0120647,0,1,0,0,-0.000580254,0,0,-0.00116051,0,-5.47296,0,0,0,-0.0179212
0.98517,0,0,-0.171582,0.99781,0,0,0.0661477,0.99847,0,0,0.0552908,0.516721,-2.91409e-06,2.85919e-06,-0.856154,0.525977,2.22736e-06,-2.28927e-06,-0.850499,1,0,0,0,1,0,0,0,0.807989,-0.0176004,-0.0452698,-0.587192,0.806539,0.0198822,0.0483542,-0.588865,0.970401,0,0,-0.241499,0.971349,0,0,-0.237657,0.630402,0,0,0.776269,0.627554,0,0,0.778573,1.89324,0.6,3.00383,1.88266,0.601986,-3.13575,1.94734,5.04718,2.6416,1.92082,5.04125,-2.74003,1.35218,13.4864,1.91752,1.3321,13.4835,-1.9513,0,19.3044,0,0.615084,22.7973,0,1.73731,26.8352,0,0.0183218,25.9493,3.80001,0.0719349,25.9052,-3.8,-3.77857,21.4333,3.80002,-3.62611,21.3079,-3.80001,2.57159,31.7575,0,0,0,-3.3205,0,0,1.26941,0,0,1.06402,-8.00225e-05,7.85149e-05,-4.82909,6.09214e-05,-6.26148e-05,-4.62048,0,0,0,0,0,0,0.181805,-0.387313,3.02188,-0.195072,0.390864,2.97935,0,0,-4.67912,0,0,-4.60045,0,0,2.04354,0,0,2.12335,0.949361,19.0772,-0.0117772,0,1,0,0,-0.000937451,0,0,-0.0018749,0,-9.38793,0,0,0,-0.0214318
0.973114,0,0,-0.230323,0.99603,0,0,0.0890163,0.997223,0,0,0.0744708,0.440453,-3.96211e-06,3.88746e-06,-0.897776,0.453526,3.0342e-06,-3.11854e-06,-0.891243,1,0,0,0,1,0,0,0,0.838532,-0.0146914,-0.0523908,-0.542129,0.836743,0.0167719,0.0555604,-0.544511,0.946541,0,0,-0.322584,0.94826,0,0,-0.317493,0.601409,0,0,0.798942,0.597337,0,0,0.80199,2.26665,0.609224,3.03049,2.25461,0.6,-3.15757,2.57651,4.9948,2.6927,2.54288,4.97707,-2.788,1.79496,13.2078,1.96187,1.76885,13.2002,-1.99504,0,18.8515,0,0.815855,22.2584,0,2.31138,26.1657,0,0.168872,25.8321,3.80001,0.224552,25.7569,-3.80001,-4.62264,22.3895,3.80003,-4.4643,22.1758,-3.80002,3.43165,31.0247,0,0,0,-3.5985,0,0,1.3763,0,0,1.15325,-8.52699e-05,8.36635e-05,-5.21486,6.49162e-05,-6.67207e-05,-4.98874,0,0,0,0,0,0,0.197051,-0.419791,3.27527,-0.21143,0.423641,3.22919,0,0,-5.0729,0,0,-4.98793,0,0,2.20846,0,0,2.29387,1.28128,18.7506,-0.0114345,0,0.999999,0,0,-0.00131809,0,0,-0.00263618,0,-13.5856,0,0,0,-0.0228384
0.95683,0,0,-0.290649,0.993613,0,0,0.112839,0.995531,0,0,0.0944374,0.358684,-4.88219e-06,4.79021e-06,-0.933459,0.375931,3.74742e-06,-3.85159e-06,-0.926647,1,0,0,0,1,0,0,0,0.867642,-0.0115738,-0.059909,-0.493431,0.865577,0.0134385,0.0631655,-0.496594,0.914428,0,0,-0.404749,0.91717,0,0,-0.398495,0.570692,0,0,0.821164,0.565347,0,0,0.824853,2.61802,0.625172,3.02805,2.60553,0.6,-3.14952,3.19007,4.93174,2.73621,3.15055,4.89831,-2.82796,2.23289,12.8428,2.01344,2.20141,12.829,-2.046,0,18.2545,0,1.01228,21.547,0,2.8797,25.2796,0,0.466589,25.6258,3.80002,0.511184,25.5158,-3.80001,-5.04117,23.5105,3.80005,-4.91435,23.1977,-3.80004,4.2919,30.0533,0,0,0,-3.74971,0,0,1.43673,0,0,1.20231,-8.26462e-05,8.10892e-05,-5.3547,6.29188e-05,-6.46678e-05,-5.11896,0,0,0,0,0,0,0.205434,-0.437649,3.41461,-0.220424,0.441663,3.36656,0,0,-5.29476,0,0,-5.20744,0,0,2.27487,0,0,2.35934,1.64094,18.3095,-0.0110512,0,0.999999,0,0,-0.0016871,0,0,-0.00337421,0,-17.9118,0,0,0,-0.0221408
0.936667,0,0,-0.350221,0.990595,0,0,0.136827,0.993422,0,0,0.114513,0.27576,-5.58194e-06,5.47678e-06,-0.961227,0.297318,4.29589e-06,-4.41531e-06,-0.954779,1,0,0,0,1,0,0,0,0.894052,-0.00835568,-0.0675569,-0.442761,0.891792,0.00999707,0.0708995,-0.446745,0.874795,0,0,-0.484493,0.878767,0,0,-0.477252,0.539606,0,0,0.841918,0.533043,0,0,0.846088,2.92427,0.645197,2.99483,2.91259,0.6,-3.1101,3.75462,4.85728,2.76983,3.711,4.80495,-2.85774,2.64406,12.3987,2.07048,2.60832,12.3775,-2.10247,0,17.5275,0,1.19363,20.6811,0,3.41338,24.201,0,0.922922,25.2822,3.80002,0.942467,25.1395,-3.80002,-4.93902,24.6131,3.80007,-4.88344,24.2074,-3.80005,5.11125,28.8698,0,0,0,-3.77413,0,0,1.4507,0,0,1.21121,-7.21515e-05,7.07922e-05,-5.24866,5.49291e-05,-5.6456e-05,-5.01118,0,0,0,0,0,0,0.206954,-0.44089,3.43989,-0.222056,0.444932,3.39148,0,0,-5.34471,0,0,-5.25896,0,0,2.24278,0,0,2.31971,2.01563,17.7524,-0.0106444,0,0.999998,0,0,-0.00200943,0,0,-0.00401885,0,-21.8107,0,0,0,-0.0193393
0.913495,0,0,-0.40685,0.987084,0,0,0.160202,0.990978,0,0,0.134026,0.196481,-5.99562e-06,5.88266e-06,-0.980508,0.222254,4.62763e-06,-4.75626e-06,-0.974989,1,0,0,0,1,0,0,0,0.916882,-0.00515588,-0.075056,-0.392004,0.914514,0.00657461,0.0784812,-0.396815,0.829364,0,0,-0.558709,0.834686,0,0,-0.550726,0.509639,0,0,0.860388,0.502028,0,0,0.864851,3.16858,0.667968,2.93416,3.15898,0.6,-3.04286,4.24389,4.77393,2.79298,4.19831,4.70076,-2.87694,3.01061,11.895,2.13046,2.97202,11.8655,-2.16199,0,16.704,0,1.35146,19.7021,0,3.88883,22.9821,0,1.50988,24.7696,3.80003,1.49324,24.6017,-3.80002,-4.34396,25.5062,3.80009,-4.39128,25.0289,-3.80006,5.85491,27.5315,0,0,0,-3.67176,0,0,1.41821,0,0,1.17995,-5.37857e-05,5.27723e-05,-4.89672,4.09472e-05,-4.20855e-05,-4.66536,0,0,0,0,0,0,0.201613,-0.42951,3.3511,-0.216325,0.433449,3.30395,0,0,-5.22274,0,0,-5.1425,0,0,2.11219,0,0,2.17502,2.38698,17.095,-0.010232,0,0.999997,0,0,-0.00224998,0,0,-0.00449997,0,-24.7022,0,0,0,-0.0144336
0.888661,0,0,-0.458565,0.983263,0,0,0.182193,0.988333,0,0,0.152311,0.125786,-6.08069e-06,5.96613e-06,-0.992057,0.155468,4.70725e-06,-4.83811e-06,-0.987841,1,0,0,0,1,0,0,0,0.935658,-0.00210059,-0.0821244,-0.343213,0.933264,0.00330587,0.0856267,-0.348819,0.780722,0,0,-0.624879,0.78741,0,0,-0.61643,0.48239,0,0,0.875957,0.474024,0,0,0.880512,3.34261,0.691696,2.85368,3.33601,0.6,-2.95567,4.64155,4.68566,2.80668,4.59602,4.59127,-2.88671,3.3204,11.3603,2.1903,3.28047,11.3222,-2.22148,0,15.8326,0,1.48051,18.6686,0,4.28989,21.6974,0,2.16344,24.0896,3.80003,2.10512,23.9068,-3.80002,-3.4011,26.0507,3.8001,-3.56693,25.5309,-3.80007,6.49689,26.1205,0,0,0,-3.4426,0,0,1.33927,0,0,1.10852,-2.75487e-05,2.70298e-05,-4.29887,2.09729e-05,-2.15559e-05,-4.08151,0,0,0,0,0,0,0.189409,-0.403511,3.14826,-0.20323,0.407212,3.10395,0,0,-4.92884,0,0,-4.85807,0,0,1.88308,0,0,1.92524,2.7327,16.3696,-0.00983002,0,0.999997,0,0,-0.00237371,0,0,-0.00474743,0,-26.1436,0,0,0,-0.00742374
